trade_index,entry_time,bucket_mean_mfe,cumulative_mfe,fact_log_return,cumulative_fact_log_return
40,2025-12-02 15:14:00,0.006103633318063704,0.007193200960467252,0.006103633318063704,0.007193200960467252
41,2025-12-02 15:16:00,0.006103633318063704,0.0010895676424035172,-0.006103633318063735,0.0010895676424035172
42,2025-12-02 15:30:00,0.006103633318063704,0.007193200960467221,0.006103633318063704,0.007193200960467221
43,2025-12-02 15:42:00,0.006103633318063704,0.013296834278530924,0.006103633318063704,0.013296834278530924
44,2025-12-02 15:44:00,0.006103633318063704,0.01940046759659463,0.006103633318063704,0.01940046759659463
45,2025-12-02 15:46:00,0.006103633318063704,0.013296834278530893,-0.006103633318063735,0.013296834278530893
46,2025-12-02 15:55:00,0.006103633318063704,0.019400467596594598,0.006103633318063704,0.019400467596594598
47,2025-12-02 16:11:00,0.006103633318063704,0.013296834278530862,-0.006103633318063735,0.013296834278530862
48,2025-12-02 16:16:00,0.006103633318063704,0.007193200960467015,-0.006103633318063847,0.007193200960467015
49,2025-12-02 16:23:00,0.006103633318063704,0.01329683427853072,0.006103633318063704,0.01329683427853072
50,2025-12-02 16:30:00,0.006103633318063704,0.019400467596594424,0.006103633318063704,0.019400467596594424
51,2025-12-02 16:57:00,0.006103633318063704,0.02550410091465813,0.006103633318063704,0.02550410091465813
52,2025-12-02 17:19:00,0.006103633318063704,0.03160773423272183,0.006103633318063704,0.03160773423272183
53,2025-12-02 17:32:00,0.006103633318063704,0.025504100914658212,-0.006103633318063623,0.025504100914658212
54,2025-12-02 17:52:00,0.006103633318063704,0.03160773423272192,0.006103633318063704,0.03160773423272192
55,2025-12-03 14:03:00,0.006103633318063704,0.03771136755078562,0.006103633318063704,0.03771136755078562
56,2025-12-03 14:11:00,0.006103633318063704,0.043815000868849326,0.006103633318063704,0.043815000868849326
57,2025-12-03 14:27:00,0.006103633318063704,0.04991863418691303,0.006103633318063704,0.04991863418691303
58,2025-12-03 14:42:00,0.006103633318063704,0.0438150008688493,-0.006103633318063735,0.0438150008688493
59,2025-12-03 14:47:00,0.006103633318063704,0.037711367550785455,-0.006103633318063847,0.037711367550785455
60,2025-12-03 14:53:00,0.006103633318063704,0.04381500086884916,0.006103633318063704,0.04381500086884916
61,2025-12-03 15:06:00,0.006103633318063704,0.03771136755078543,-0.006103633318063735,0.03771136755078543
62,2025-12-03 15:15:00,0.006103633318063704,0.03160773423272158,-0.006103633318063847,0.03160773423272158
63,2025-12-03 16:36:00,0.006103633318063704,0.02550410091465784,-0.006103633318063735,0.02550410091465784
64,2025-12-03 21:00:00,0.006103633318063704,0.03160773423272154,0.006103633318063704,0.03160773423272154
65,2025-12-03 21:57:00,0.006103633318063704,0.037711367550785246,0.006103633318063704,0.037711367550785246
66,2025-12-03 22:00:00,0.006103633318063704,0.031607734232721514,-0.006103633318063735,0.031607734232721514
67,2025-12-03 22:03:00,0.006103633318063704,0.03771136755078522,0.006103633318063704,0.03771136755078522
