direction,entry_cutoff,tp_spec,sl_spec,n_trades,total_fact_log_return,avg_fact_log_return,compounded_return_pct,win_rate,avg_hold_minutes
short,0.99,0.75x_bucket_mean,2.0x_tp,51,-0.18749187359110536,-0.003676311246884419,-17.096414476262577,0.5294117647058824,16.84313725490196
short,0.9,0.50x_bucket_mean,none,593,-0.1754912341794441,-0.00029593800030260385,-16.095524794303707,0.6239460370994941,35.322091062394605
short,0.92,0.50x_bucket_mean,none,447,0.045128017869079204,0.00010095753438272752,4.616177873815852,0.6510067114093959,32.92170022371365
short,0.94,0.50x_bucket_mean,none,310,0.05203870210308002,0.0001678667809776775,5.341651115884449,0.6806451612903226,30.448387096774194
short,0.95,0.50x_bucket_mean,none,237,-0.041990722903215885,-0.00017717604600513031,-4.11213238584952,0.6835443037974683,29.717299578059073
short,0.96,0.50x_bucket_mean,none,177,-0.05373973198577282,-0.00030361430500436623,-5.232127513318352,0.7062146892655368,28.084745762711865
short,0.97,0.50x_bucket_mean,none,109,-0.23144783158400903,-0.0021233746016881563,-20.66159159855362,0.6788990825688074,28.926605504587155
short,0.98,0.50x_bucket_mean,none,73,-0.14993377316227,-0.00205388730359274,-13.923501971988284,0.6438356164383562,30.684931506849313
short,0.99,0.50x_bucket_mean,none,39,-0.013066406457154633,-0.00033503606300396493,-1.2981411563650402,0.7435897435897436,23.564102564102566
short,0.9,0.50x_bucket_mean,0.5x_tp,1693,-0.011915385205594955,-7.038030245478414e-06,-1.1844678115997986,0.3360897814530419,8.041937389249853
short,0.92,0.50x_bucket_mean,0.5x_tp,1270,0.05881524276929817,4.631121477897494e-05,6.057927294807364,0.33779527559055117,6.907874015748032
short,0.94,0.50x_bucket_mean,0.5x_tp,864,0.06698248462183713,7.752602386786705e-05,6.927674922395499,0.3402777777777778,5.804398148148148
short,0.95,0.50x_bucket_mean,0.5x_tp,688,-0.07834674380819913,-0.0001138760811165685,-7.53562435457723,0.32558139534883723,5.265988372093023
short,0.96,0.50x_bucket_mean,0.5x_tp,527,-0.044151631236425896,-8.377918640688026e-05,-4.3191135638125715,0.32827324478178366,5.013282732447818
